"tau_k","epsilon","seed","out_S1","alpha_S1","out_S2","alpha_S2","out_S3","alpha_S3","out_S4","alpha_S4","out_S5","alpha_S5","out_S6","alpha_S6","out_S7","alpha_S7","out_S8","alpha_S8","out_S9","alpha_S9","fwd_vs_myo_P","fwd_vs_myo_PG","fwd_vs_myo_PS","signal_myo","signal_fwd","seed_myo","seed_fwd","optimal_vs_naive"
20,0.65,41,90.6962419671955,NA,121.592887118183,0.5,121.166290363961,0.5,122.06601763787,0.5,121.053423515456,0.5,120.933835327858,0.5,120.733433887264,0.4,122.625611201729,0.4,121.949959232338,0.4,-1.33258375060581,1.5721876862726,1.01612390448008,-1.01259412241336,1.89217731446504,-1.1321823100118,1.21652534507409,1.45932083776732
20,0.65,42,90.310036546367,NA,121.740276404449,0.5,118.934347576838,0.5,124.378207277771,0.5,122.704093903301,0.5,123.666338611841,0.5,123.621607980513,0.4,124.918295200057,0.4,123.248350540012,0.4,-0.756599297258347,2.21420129675602,-0.417988071828844,-1.67411337446951,1.29668721954485,-0.711868665929998,-0.373257440500495,5.98394762321929
20,0.65,43,86.5409456762462,NA,110.715553542061,0.5,108.679652188423,0.5,111.504874767148,0.5,111.272386805143,0.5,110.751057530811,0.5,112.38380076263,0.4,112.254423880563,0.4,111.46547700272,0.4,0.878925995482618,0.982037075419669,0.714419471909068,-0.232487962004441,-0.12937688206739,-0.753817236336147,-0.918323759909697,3.5747716921399
20,0.65,44,88.7609012023387,NA,110.413157515762,0.5,106.299238621171,0.5,112.488041866683,0.5,112.008780913426,0.5,111.540649508612,0.5,112.242087705136,0.4,112.925753664997,0.4,113.535668717679,0.4,-0.245954161546308,0.916972751571549,1.99501920906667,-0.479260953256912,0.683665959860946,-0.947392358070417,1.29358101254256,6.62651504382674
20,0.65,45,92.6966282333902,NA,115.119078966217,0.5,110.815695015985,0.5,117.175056928767,0.5,154.599148348758,0.5,115.258733445152,0.5,118.072577886702,0.4,141.465852584745,0.55,116.573980649152,0.4,0.897520957935427,-13.1332957640127,1.3152472039999,37.4240914199911,23.393274698043,-1.91632348361441,-1.49859723754993,30.6501575687607
20,0.65,46,87.6340263913019,NA,113.534178691269,0.5,110.696703258129,0.5,115.519194869967,0.5,114.828776928944,0.5,114.984985392743,0.5,114.946114696031,0.4,114.931120861148,0.4,115.032281429949,0.4,-0.57308017393612,0.102343932203894,0.047296037206678,-0.690417941023739,-0.0149938348837253,-0.534209477224863,0.0861667339179348,4.23441760301853
20,0.65,47,83.272723764582,NA,110.253875903415,0.5,108.23834569212,0.5,111.333558289331,0.5,111.592686300896,0.5,110.549812835178,0.5,111.869325031306,0.45,111.395548469091,0.45,109.831785083447,0.4,0.535766741974143,-0.197137831804625,-0.718027751731483,0.259128011564599,-0.473776562214169,-0.783745454153348,-2.03753994785897,3.1572027769716
20,0.65,48,88.7112322091673,NA,114.626283692715,0.5,110.887576286183,0.5,114.982204138566,0.5,114.853049562085,0.5,114.209960454276,0.5,116.385278062082,0.4,115.749623000824,0.4,114.831096622064,0.4,1.40307392351609,0.896573438738713,0.621136167787867,-0.129154576481142,-0.635655061258518,-0.772243684289919,-1.55418144001814,4.86204671464139
20,0.65,49,87.854710843896,NA,113.440824774172,0.5,110.040369405241,0.5,116.483713272571,0.5,116.917587020082,0.5,114.958153114011,0.5,117.295614431399,0.4,116.391283189024,0.4,116.140761943095,0.4,0.81190115882788,-0.526303831057703,1.18260882908389,0.433873747510717,-0.904331242374866,-1.52556015856017,-1.15485248830416,6.3509137837827
20,0.65,50,83.439707258478,NA,105.895386380614,0.5,100.906112820307,0.5,107.201752112116,0.5,107.453404385936,0.5,107.325097064944,0.5,107.340482097222,0.45,107.84357353456,0.45,106.872951767433,0.4,0.138729985105485,0.390169148624025,-0.45214529751064,0.251652273819445,0.503091437337986,0.12334495282802,-0.467530329788104,6.9374607142523
0.1,0.95,1,88.2658210382565,NA,116.349439557045,0.5,113.21063126312,0.5,117.343476834685,0.5,123.89729232744,0.5,116.729007743905,0.5,117.051364283413,0.4,124.03771249952,0.4,116.816296144546,0.4,-0.29211255127143,0.1404201720797,0.0872884006407446,6.55381549275509,6.98634821610622,-0.61446909077992,-0.235068138867746,10.8270812363999
0.1,0.95,2,94.5268856764112,NA,123.221118322794,0.5,120.456649214762,0.5,123.303676681555,0.5,132.12006706647,0.5,124.114458905212,0.5,124.617324445112,0.4,132.451829066143,0.4,124.679960941072,0.4,1.31364776355694,0.331761999672835,0.565502035860277,8.81639038491554,7.83450462103143,0.810782223656815,0.0626364959601489,11.995179851381
0.1,0.95,3,86.3541578252522,NA,110.385766253294,0.5,103.440636378222,0.5,111.522738005137,0.5,115.135382055081,0.5,110.468431384328,0.5,111.722103010602,0.4,115.229144161396,0.4,110.439411699737,0.4,0.199365005464628,0.093762106314955,-0.0290196845911765,3.61264404994397,3.50704115079429,-1.05430662080931,-1.28269131086512,11.7885077831748
0.1,0.95,4,97.6225801297228,NA,127.643568823336,0.5,127.415787971591,0.5,127.261518024503,0.5,141.660151612008,0.5,128.263099295301,0.5,127.21729026267,0.45,141.361628613541,0.45,128.365744379053,0.4,-0.0442277618329712,-0.298522998466836,0.102645083751725,14.3986335875042,14.1443383508704,1.00158127079797,1.14845411638267,13.9458406419496
0.1,0.95,5,94.4480096336584,NA,119.850662265954,0.5,117.465779305915,0.5,121.669228788819,0.5,127.816106459358,0.5,122.043962135045,0.5,121.948454871278,0.4,128.117792751359,0.4,120.298254370202,0.4,0.279226082458706,0.301686292001136,-1.74570776484245,6.14687767053881,6.16933788008124,0.37473334622571,-1.65020050107545,10.652013445444
0.1,0.95,6,102.723047841373,NA,133.339022316023,0.5,133.574125247879,0.5,135.843418224199,0.5,143.759465005453,0.5,134.352357851712,0.5,134.561472842552,0.4,143.813020998395,0.45,134.488281319567,0.4,-1.28194538164644,0.0535559929419094,0.135923467855065,7.91604678125412,9.25154815584247,-1.49106037248649,-0.0731915229849847,10.238895750516
0.1,0.95,7,89.7624138017381,NA,121.181126508513,0.5,119.639581403429,0.5,123.950454592336,0.5,139.160842986567,0.5,123.055221228422,0.5,124.297152034613,0.4,138.620627282413,0.55,124.280600779249,0.4,0.346697442276621,-0.540215704154434,1.22537955082713,15.2103883942315,14.3234752478005,-0.895233363913718,-0.0165512553632112,18.9810458789843
0.1,0.95,8,87.0618666114523,NA,115.156656761188,0.5,113.292022956131,0.5,115.561598611136,0.5,124.111758839719,0.5,114.295558277929,0.5,115.502293414875,0.4,124.134345655083,0.4,115.316277578071,0.4,-0.0593051962604676,0.0225868153634821,1.02071930014171,8.55016022858366,8.63205224020761,-1.26604033320682,-0.186015836804643,10.8423226989522
0.1,0.95,9,88.22919247162,NA,118.237861279937,0.5,114.653962633897,0.5,121.611349658651,0.5,133.2305435995,0.5,119.74568716337,0.5,122.033515546517,0.4,133.145873933128,0.45,121.941762887061,0.4,0.422165887866299,-0.0846696663722355,2.19607572369179,11.6191939408495,11.112358386611,-1.86566249528133,-0.0917526594558353,18.4919112992308
0.1,0.95,10,78.9956328503657,NA,105.946055304439,0.5,102.225996766239,0.5,106.301954621698,0.5,109.766987610993,0.5,106.113974026363,0.5,106.518214436131,0.4,109.715476442941,0.35,106.8728885542,0.4,0.216259814433442,-0.0515111680521159,0.758914527837192,3.46503298929522,3.19726200680967,-0.187980595334864,0.354674118068885,7.48947967670195
0.1,0.95,11,76.9549860992773,NA,102.796897740098,0.5,96.9784685619745,0.5,102.498275695527,0.5,105.650793917685,0.5,102.010490620512,0.5,102.423674647265,0.4,106.324836844094,0.4,102.195427419331,0.4,-0.0746010482614707,0.674042926408831,0.184936798819365,3.15251822215859,3.90116219682889,-0.487785075014628,-0.228247227933792,9.34636828211961
0.1,0.95,12,84.9102197909444,NA,111.40802988419,0.5,107.634950598479,0.5,112.688363496858,0.5,118.237054270234,0.5,112.252446113787,0.5,113.005401724439,0.4,118.429217029751,0.4,113.04968595393,0.4,0.31703822758098,0.192162759516918,0.797239840142794,5.54869077337628,5.42381530531222,-0.435917383071214,0.0442842294906001,10.7942664312719
0.1,0.95,13,89.2794454552676,NA,116.452722137761,0.5,112.935587195353,0.5,117.691758759227,0.5,122.714616354831,0.5,117.12982859798,0.5,118.648133244363,0.4,123.026306632081,0.4,117.8190745489,0.4,0.956374485136422,0.311690277250605,0.6892459509193,5.02285759560388,4.37817338771806,-0.561930161246238,-0.82905869546336,10.0907194367279
0.1,0.95,14,89.1409595868278,NA,119.355405959557,0.5,114.756419732996,0.5,118.978206123988,0.5,126.360386853927,0.5,119.399588439668,0.5,119.971673453589,0.4,126.80213978078,0.45,118.642491483605,0.4,0.993467329600847,0.441752926853923,-0.75709695606254,7.38218072993854,6.83046632719162,0.421382315679708,-1.32918196998368,12.0457200477849
0.1,0.95,15,104.61586902368,NA,129.607905890103,0.5,125.950597645227,0.5,130.366272604379,0.5,137.583411035486,0.5,130.130799688537,0.5,129.463378091313,0.35,137.964273348051,0.45,130.14368078784,0.4,-0.902894513066656,0.380862312565682,0.0128810993030584,7.21713843110638,8.50089525673872,-0.235472915842649,0.680302696527065,12.0136757028242
0.1,0.95,16,94.462526557865,NA,121.846111173959,0.5,116.820574673036,0.5,122.285369567282,0.5,129.507509918292,0.5,121.867912957347,0.5,121.779085790817,0.35,129.648355518021,0.4,122.581824631721,0.4,-0.506283776465125,0.140845599728635,0.713911674373946,7.22214035101001,7.86926972720377,-0.417456609934817,0.802738840904254,12.8277808449851
0.1,0.95,17,86.5999834273785,NA,116.549515355835,0.5,111.127352544105,0.5,117.114228809673,0.5,123.544535246868,0.5,116.990300336925,0.5,117.286934236894,0.4,123.828381539957,0.4,116.031208604895,0.4,0.172705427221061,0.283846293088757,-0.959091732029236,6.43030643719473,6.54144730306243,-0.123928472748446,-1.25572563199874,12.7010289958513
0.1,0.95,18,87.4765686560624,NA,113.504417507434,0.5,111.18741013571,0.5,115.410095568155,0.5,123.835851763314,0.5,115.086465715645,0.5,115.152667341219,0.45,123.825188811876,0.45,117.237553986678,0.4,-0.25742822693536,-0.0106629514386043,2.15108827103299,8.42575619515968,8.67252147065643,-0.323629852509953,2.0848866454584,12.6377786761659
0.1,0.95,19,100.347042498307,NA,125.666191187423,0.5,121.996591062746,0.5,126.658954923341,0.5,129.736793036651,0.5,126.554148816084,0.5,128.256693174687,0.4,130.186310332705,0.4,126.808986894656,0.4,1.59773825134585,0.449517296054069,0.254838078571908,3.07783811331024,1.92961715801846,-0.104806107256721,-1.44770628003066,8.18971926995886
0.1,0.95,20,85.2987540481774,NA,112.930760632412,0.5,110.191961930668,0.5,114.615089800523,0.5,124.37391518262,0.5,114.521345746742,0.5,114.833112923663,0.4,124.395553432004,0.45,112.737152653912,0.4,0.218023123139645,0.0216382493842673,-1.78419309283019,9.75882538209675,9.56244050834137,-0.093744053781009,-2.09596026975085,14.2035915013362
0.1,0.95,21,99.2859732921194,NA,126.151584231082,0.5,123.35910864599,0.5,129.117818401903,0.5,137.048094389751,0.5,128.085437724234,0.5,127.990648055107,0.4,137.048160054017,0.45,129.039458073336,0.4,-1.12717034679648,6.56642655485484e-05,0.95402034910137,7.93027598784778,9.0575119989098,-1.03238067766893,1.04881001822892,13.6890514080263
0.1,0.95,22,87.3840832131402,NA,115.108171489517,0.5,116.438605000966,0.5,117.597161700719,0.5,131.958674743253,0.5,116.948165893575,0.5,117.67303971843,0.4,131.738225301791,0.5,117.325480290417,0.4,0.0758780177108349,-0.220449441461625,0.377314396841967,14.3615130425338,14.0651855833613,-0.648995807144203,-0.347559428013071,15.2996203008252
0.1,0.95,23,98.8317721155403,NA,127.757642048282,0.5,127.008020505697,0.5,129.180956363641,0.5,138.842157566161,0.5,129.136310072971,0.5,128.908833105067,0.4,139.04370640114,0.45,129.654755277022,0.4,-0.272123258574055,0.201548834978297,0.518445204050664,9.66120120252077,10.1348732960731,-0.0446462906695615,0.745922171955158,12.0356858954428
0.1,0.95,24,88.880548381235,NA,113.61121112859,0.5,109.652904334569,0.5,114.779257084501,0.5,118.463669183494,0.5,114.837763018611,0.5,115.556557279243,0.4,118.868021940016,0.4,114.322342784066,0.4,0.777300194741571,0.40435275652267,-0.51542023454455,3.68441209899237,3.31146466077347,0.058505934109462,-1.23421449517666,9.21511760544674
0.1,0.95,25,81.9611235729405,NA,109.802066036795,0.5,105.706290788438,0.5,110.383474311771,0.5,120.089785791986,0.5,109.301073684106,0.5,109.225861871732,0.4,119.881923285937,0.4,108.660291495795,0.4,-1.15761244003923,-0.20786250604877,-0.640782188311348,9.70631148021504,10.6560614142055,-1.08240062766509,-0.565570375937213,14.1756324974991
0.1,0.95,26,97.1502603802456,NA,126.168571254999,0.5,126.778607829356,0.499999999999999,128.279566821872,0.5,143.121268004461,0.5,128.195064397154,0.5,128.001289451943,0.4,142.986043484804,0.5,127.371053281099,0.4,-0.278277369929071,-0.135224519656333,-0.824011116054706,14.8417011825891,14.9847540328618,-0.0845024247177548,-0.630236170843389,16.2074356554489
0.1,0.95,27,89.2059829941464,NA,114.181495374764,0.5,112.663076846691,0.5,115.421748974088,0.5,124.414014270228,0.5,115.921895741061,0.5,116.629677004244,0.4,124.658475180743,0.4,115.867208803708,0.4,1.20792803015524,0.244460910514732,-0.0546869373523151,8.99226529613989,8.02879817649938,0.500146766972293,-0.762468200535267,11.9953983340517
0.1,0.95,28,88.1861546490005,NA,114.918572961557,0.5,112.337434052879,0.5,116.384374140792,0.5,121.176422711855,0.5,115.309375838138,0.5,116.43073390547,0.4,121.755680933187,0.4,115.992874168765,0.4,0.0463597646780869,0.579258221332069,0.683498330626804,4.79204857106272,5.3249470277167,-1.07499830265445,-0.437859736705732,9.41824688030827
0.1,0.95,29,85.229692233658,NA,115.389068783653,0.5,114.766362849392,0.499999999999999,117.04058130091,0.5,127.163488505712,0.5,116.378260855777,0.5,116.21888468519,0.4,127.362837355553,0.45,117.984054693464,0.4,-0.82169661571983,0.199348849840788,1.60579383768714,10.1229072048019,11.1439526703626,-0.66232044513329,1.76517000827369,12.5964745061605
0.1,0.95,30,84.077440863156,NA,109.711878836847,0.5,105.419451383185,0.5,112.064659589008,0.5,115.817466608267,0.5,112.153800185776,0.5,112.106055467799,0.4,116.278700664464,0.4,111.817939287978,0.4,0.041395878791306,0.461234056196332,-0.335860897797915,3.7528070192598,4.17264519666483,0.0891405967687859,-0.288116179820435,10.859249281279
0.1,0.95,31,84.0095898708584,NA,110.048727054828,0.5,104.126664636933,0.5,110.454478135348,0.5,114.260648112045,0.5,109.752206893966,0.5,111.251887084202,0.4,114.660067990247,0.4,110.706174404485,0.4,0.797408948854368,0.399419878201414,0.95396751051905,3.8061699766978,3.40818090604485,-0.702271241381737,-0.545712679717056,10.5334033533141
0.1,0.95,32,92.8649955215508,NA,123.663233517405,0.5,117.661935027348,0.5,125.529325400898,0.5,131.958629127087,0.5,125.072465886955,0.5,125.04047031185,0.4,131.806427208221,0.45,125.112755840358,0.4,-0.488855089047902,-0.152201918865387,0.0402899534029757,6.42930372618838,6.7659568963709,-0.456859513943243,0.0722855285076349,14.1444921808737
0.1,0.95,33,92.4529531854884,NA,118.94905359293,0.5,116.862449986229,0.5,119.69177399595,0.5,124.271562853731,0.5,119.527514455747,0.5,119.647181834512,0.35,124.871057445239,0.4,119.439857685702,0.4,-0.0445921614370661,0.599494591508247,-0.0876567700451574,4.57978885778138,5.22387561072669,-0.164259540202067,-0.207324148810159,8.0086074590106
0.1,0.95,34,91.5623946549835,NA,120.822602499193,0.5,118.321151318352,0.5,121.303967967142,0.5,140.70010132852,0.5,123.432133130304,0.5,123.539675458994,0.4,139.826727888452,0.6,122.702332840666,0.4,2.23570749185221,-0.873373440068008,-0.729800289637794,19.3961333613788,16.2870524294586,2.12816516316229,-0.83734261832771,21.5055765701004
0.1,0.95,35,95.8401000574397,NA,124.728836868965,0.5,121.834181672858,0.5,126.071528727476,0.5,147.337008966043,0.5,126.946630170728,0.5,127.679117836274,0.4,145.449240042609,0.55,126.876504208144,0.4,1.6075891087975,-1.88776892343429,-0.0701259625838446,21.2654802385668,17.770122206335,0.875101443251111,-0.802613628130231,23.6150583697511
0.1,0.95,36,94.2236076988015,NA,118.978558837429,0.5,116.500423811989,0.5,121.115083075451,0.5,123.383049131852,0.5,119.904333304293,0.5,121.373110243572,0.4,123.884400653956,0.4,119.977083103314,0.4,0.258027168120648,0.501351522104372,0.0727497990209827,2.26796605640072,2.51129041038445,-1.21074977115855,-1.39602714025821,7.38397684196711
0.1,0.95,37,88.7988510613502,NA,115.472655398898,0.5,110.343599712252,0.5,114.425920319572,0.5,119.157270005253,0.5,115.637719863837,0.5,115.981916145878,0.45,119.574959382223,0.4,115.367414153373,0.4,1.55599582630647,0.417689376970344,-0.270305710463887,4.73134968568105,3.59304323634493,1.21179954426522,-0.61450199250514,9.2313596699709
0.1,0.95,38,90.4767978542671,NA,114.470573673772,0.5,109.865804976613,0.5,115.919065311728,0.5,118.682717086322,0.5,115.182592873903,0.5,115.779226876612,0.4,118.809890030278,0.4,115.420609921868,0.4,-0.139838435116133,0.12717294395587,0.238017047965684,2.76365177459392,3.03066315366593,-0.73647243782581,-0.358616954743994,8.94408505366505
0.1,0.95,39,84.624755145556,NA,109.548331552293,0.5,106.457513599692,0.5,110.417369249519,0.5,114.563896332663,0.5,109.125088033112,0.5,110.362130998979,0.4,114.902133962138,0.4,109.685424223237,0.4,-0.0552382505398725,0.338237629475884,0.560336190125,4.14652708314368,4.54000296315944,-1.29228121640656,-0.676706775741692,8.44462036244666
0.1,0.95,40,90.5144391291801,NA,116.096437394581,0.5,112.670159715385,0.5,117.038636124129,0.5,123.19670129347,0.5,116.647816577794,0.5,117.11405573219,0.4,123.51637009707,0.4,117.679351180494,0.4,0.0754196080607983,0.319668803599882,1.03153460269924,6.15806516934057,6.40231436487966,-0.39081954633501,0.565295448303431,10.8462103816847
0.1,0.95,41,92.6963144706907,NA,125.294648857568,0.5,124.659012605632,0.5,125.722808483879,0.5,137.205911011821,0.5,124.627419149169,0.5,124.491828184183,0.4,137.592967801637,0.45,125.715434888577,0.4,-1.23098029969645,0.387056789816114,1.08801573940806,11.4831025279414,13.1011396174539,-1.09538933471083,1.22360670439369,12.9339551960045
0.1,0.95,42,92.2296810237149,NA,125.367884520065,0.5,122.399027126089,0.5,127.996876433287,0.5,135.641641746717,0.5,127.306182415375,0.5,127.425550748144,0.4,135.972221724073,0.45,127.047393976347,0.4,-0.571325685143336,0.330579977356194,-0.258788439027356,7.64476531342918,8.5466709759287,-0.690694017912733,-0.378156771796753,13.5731945979834
0.1,0.95,43,88.8782271075106,NA,114.831186291711,0.5,112.594399694259,0.5,115.636368385148,0.5,119.916624948633,0.5,114.870631838264,0.5,116.699961800034,0.4,120.230816212313,0.4,115.766640609891,0.4,1.06359341488589,0.31419126367993,0.896008771627507,4.28025656348446,3.5308544122785,-0.765736546884654,-0.933321190143033,7.63641651805331
0.1,0.95,44,91.7825407948364,NA,115.146721805653,0.5,110.756780111261,0.5,117.270554967114,0.5,132.333752445845,0.5,116.329670427858,0.5,117.181197065069,0.4,131.696240144106,0.45,118.424351964687,0.4,-0.0893579020446822,-0.637512301739037,2.09468153682958,15.0631974787312,14.5150430790369,-0.940884539256288,1.24315489961798,20.9394600328448
0.1,0.95,45,95.7780946623764,NA,119.899729077886,0.5,115.351225189386,0.5,121.955822030181,0.5,161.678915734698,0.5,120.06617485514,0.5,122.995630607625,0.4,147.569799785098,0.55,121.534102958964,0.4,1.03980857744341,-14.1091159496002,1.46792810382402,39.7230937045164,24.5741691774728,-1.88964717504163,-1.46152764866102,32.2185745957113
0.1,0.95,46,90.0334443872856,NA,117.644549047083,0.5,114.534314535256,0.5,119.681313202551,0.5,127.399064100211,0.5,119.11626220009,0.5,119.264975931536,0.4,127.545408423736,0.45,119.287645380373,0.4,-0.41633727101501,0.146344323525895,0.171383180283087,7.7177508976598,8.2804324922007,-0.565051002460748,0.0226694488373482,13.0110938884802
0.1,0.95,47,85.5287448514076,NA,114.252201064065,0.5,111.966626718031,0.5,115.329178473599,0.5,123.077675352338,0.5,114.521919572593,0.5,116.166970689624,0.4,123.369227461411,0.4,113.950219437827,0.4,0.837792216025392,0.291552109072811,-0.571700134765678,7.74849687873947,7.20225677178689,-0.807258901005767,-2.21675125179684,11.4026007433798
0.1,0.95,48,91.082546959511,NA,118.747409258762,0.5,114.790055195125,0.5,119.034031751244,0.5,129.100256468017,0.5,118.227202139487,0.5,120.506647443067,0.4,129.143657476683,0.4,119.087428880423,0.4,1.47261569182292,0.0434010086662227,0.860226740935147,10.0662247167725,8.63701003361582,-0.80682961175674,-1.41921856264452,14.3536022815577
0.1,0.95,49,90.4319316941373,NA,117.700332261782,0.5,114.02370405673,0.5,120.753259139934,0.5,129.485574724679,0.5,119.236960659737,0.5,121.742939736043,0.4,129.963707260141,0.45,120.546504561754,0.4,0.989680596109707,0.478132535462322,1.30954390201762,8.73231558474505,8.22076752409767,-1.51629848019685,-1.19643517428894,15.9400032034105
0.1,0.95,50,86.2656537543993,NA,110.446055922108,0.5,105.121164296556,0.5,111.817758960102,0.5,114.570448486941,0.5,111.949922696437,0.5,112.253046145211,0.4,114.854947484232,0.4,111.630947980001,0.4,0.435287185108706,0.284498997291578,-0.318974716436202,2.75268952683894,2.60190133902181,0.132163736335485,-0.622098165209422,9.73378318767688
1,0.95,1,88.2658210382565,NA,116.349439557045,0.5,113.21063126312,0.5,117.343476834685,0.5,121.360242387113,0.5,116.729007743905,0.5,117.051364283413,0.4,121.837910561895,0.4,116.816296144546,0.4,-0.29211255127143,0.47766817478275,0.0872884006407446,4.0167655524277,4.78654627848188,-0.61446909077992,-0.235068138867746,8.62727929877553
1,0.95,2,94.5268856764112,NA,123.221118322794,0.5,120.456649214762,0.5,123.303676681555,0.5,129.578332407479,0.5,124.114458905212,0.5,124.617324445112,0.4,129.936044496731,0.4,124.679960941072,0.4,1.31364776355694,0.357712089252232,0.565502035860277,6.27465572592448,5.31872005161976,0.810782223656815,0.0626364959601489,9.47939528196929
1,0.95,3,86.3541578252522,NA,110.385766253294,0.5,103.440636378222,0.5,111.522738005137,0.5,112.539113543665,0.5,110.468431384328,0.5,111.722103010602,0.4,112.993303168092,0.4,110.439411699737,0.4,0.199365005464628,0.454189624426363,-0.0290196845911765,1.0163755385279,1.27120015748963,-1.05430662080931,-1.28269131086512,9.55266678987009
1,0.95,4,97.6225801297228,NA,127.643568823336,0.5,127.415787971591,0.5,127.261518024503,0.5,138.934230930508,0.5,128.263099295301,0.5,127.21729026267,0.45,138.669769123629,0.45,128.365744379053,0.4,-0.0442277618329712,-0.264461806878955,0.102645083751725,11.6727129060046,11.4524788609586,1.00158127079797,1.14845411638267,11.2539811520378
1,0.95,5,94.4480096336584,NA,119.850662265954,0.5,117.465779305915,0.5,121.669228788819,0.5,126.137893841845,0.5,122.043962135045,0.5,121.948454871278,0.4,125.739704864561,0.4,120.298254370202,0.4,0.279226082458706,-0.398188977283695,-1.74570776484245,4.46866505302567,3.79124999328327,0.37473334622571,-1.65020050107545,8.27392555864601
1,0.95,6,102.723047841373,NA,133.339022316023,0.5,133.574125247879,0.5,135.843418224199,0.5,141.844593272365,0.5,134.352357851712,0.5,134.561472842552,0.4,141.5991128419,0.45,134.488281319567,0.4,-1.28194538164644,-0.245480430465193,0.135923467855065,6.00117504816629,7.03763999934753,-1.49106037248649,-0.0731915229849847,8.0249875940211
1,0.95,7,89.7624138017381,NA,121.181126508513,0.5,119.639581403429,0.5,123.950454592336,0.5,139.308350945041,0.5,123.055221228422,0.5,124.297152034613,0.4,138.261055711946,0.55,124.280600779249,0.4,0.346697442276621,-1.04729523309476,1.22537955082713,15.3578963527046,13.9639036773332,-0.895233363913718,-0.0165512553632112,18.6214743085171
1,0.95,8,87.0618666114523,NA,115.156656761188,0.5,113.292022956131,0.5,115.561598611136,0.5,120.993973612172,0.5,114.295558277929,0.5,115.502293414875,0.4,121.199889256889,0.4,115.316277578071,0.4,-0.0593051962604676,0.205915644717308,1.02071930014171,5.43237500103621,5.69759584201398,-1.26604033320682,-0.186015836804643,7.90786630075858
1,0.95,9,88.22919247162,NA,118.237861279937,0.5,114.653962633897,0.5,121.611349658651,0.5,130.526150677496,0.5,119.74568716337,0.5,122.033515546517,0.4,130.585808977379,0.45,121.941762887061,0.4,0.422165887866299,0.0596582998832673,2.19607572369179,8.91480101884483,8.5522934308618,-1.86566249528133,-0.0917526594558353,15.9318463434816
1,0.95,10,78.9956328503657,NA,105.946055304439,0.5,102.225996766239,0.5,106.301954621698,0.5,107.917796689187,0.5,106.113974026363,0.5,106.518214436131,0.4,108.170813542972,0.4,106.8728885542,0.4,0.216259814433442,0.253016853785439,0.758914527837192,1.61584206748927,1.65259910684127,-0.187980595334864,0.354674118068885,5.94481677673355
1,0.95,11,76.9549860992773,NA,102.796897740098,0.5,96.9784685619745,0.5,102.498275695527,0.5,103.421104970354,0.5,102.010490620512,0.5,102.423674647265,0.4,104.034061594784,0.4,102.195427419331,0.4,-0.0746010482614707,0.612956624430609,0.184936798819365,0.922829274826981,1.61038694751906,-0.487785075014628,-0.228247227933792,7.05559303280978
1,0.95,12,84.9102197909444,NA,111.40802988419,0.5,107.634950598479,0.5,112.688363496858,0.5,115.985452365345,0.5,112.252446113787,0.5,113.005401724439,0.4,116.245685576352,0.45,113.04968595393,0.4,0.31703822758098,0.260233211006991,0.797239840142794,3.29708886848698,3.24028385191299,-0.435917383071214,0.0442842294906001,8.61073497787265
1,0.95,13,89.2794454552676,NA,116.452722137761,0.5,112.935587195353,0.5,117.691758759227,0.5,120.658989113291,0.5,117.12982859798,0.5,118.648133244363,0.4,120.568775449594,0.45,117.8190745489,0.4,0.956374485136422,-0.0902136636975825,0.6892459509193,2.96723035406448,1.92064220523048,-0.561930161246238,-0.82905869546336,7.63318825424027
1,0.95,14,89.1409595868278,NA,119.355405959557,0.5,114.756419732996,0.5,118.978206123988,0.5,124.147851427518,0.5,119.399588439668,0.5,119.971673453589,0.4,124.633254845098,0.4,118.642491483605,0.4,0.993467329600847,0.485403417579832,-0.75709695606254,5.1696453035303,4.66158139150929,0.421382315679708,-1.32918196998368,9.8768351121026
1,0.95,15,104.61586902368,NA,129.607905890103,0.5,125.950597645227,0.5,130.366272604379,0.5,135.075907150644,0.5,130.130799688537,0.5,129.463378091313,0.35,134.774162346512,0.4,130.14368078784,0.4,-0.902894513066656,-0.301744804132142,0.0128810993030584,4.70963454626522,5.31078425519974,-0.235472915842649,0.680302696527065,8.82356470128526
1,0.95,16,94.462526557865,NA,121.846111173959,0.5,116.820574673036,0.5,122.285369567282,0.5,127.140048767567,0.5,121.867912957347,0.5,121.779085790817,0.35,127.0211345524,0.4,122.581824631721,0.4,-0.506283776465125,-0.118914215167294,0.713911674373946,4.85467920028478,5.24204876158261,-0.417456609934817,0.802738840904254,10.200559879364
1,0.95,17,86.5999834273785,NA,116.549515355835,0.5,111.127352544105,0.5,117.114228809673,0.5,120.668839488313,0.5,116.990300336925,0.5,117.286934236894,0.4,121.503495972899,0.4,116.031208604895,0.4,0.172705427221061,0.834656484586105,-0.959091732029236,3.55461067864019,4.21656173600523,-0.123928472748446,-1.25572563199874,10.3761434287941
1,0.95,18,87.4765686560624,NA,113.504417507434,0.5,111.18741013571,0.5,115.410095568155,0.5,121.293917007072,0.5,115.086465715645,0.5,115.152667341219,0.45,121.502367001002,0.45,117.237553986678,0.4,-0.25742822693536,0.208449993929634,2.15108827103299,5.88382143891727,6.34969965978226,-0.323629852509953,2.0848866454584,10.3149568652917
