"tau_k","epsilon","seed","out_S1","alpha_S1","out_S2","alpha_S2","out_S3","alpha_S3","out_S4","alpha_S4","out_S5","alpha_S5","out_S6","alpha_S6","out_S7","alpha_S7","out_S8","alpha_S8","out_S9","alpha_S9","gini_g1_S5","gini_g1_S8","fwd_vs_myo_P","fwd_vs_myo_PG","fwd_vs_myo_PS","signal_myo","signal_fwd","seed_myo","seed_fwd","optimal_vs_naive"
1,0.05,18,78.8403184356226,NA,99.1817944914993,0.5,97.7543879858915,0.5,100.825974881195,0.5,106.75217540599,0.5,100.61329209596,0.5,100.553405991716,0.5,106.823571163126,0.5,102.136735514575,0.5,0.33,0.3325,-0.272568889478535,0.0713957571355763,1.52344341861509,5.92620052479528,6.27016517140939,-0.21268278523516,1.58332952285846,9.06918317723431
1,0.05,19,89.6943062734284,NA,109.12869645273,0.5,105.942820063092,0.5,110.195797268952,0.5,111.47965018483,0.5,109.870958407018,0.5,110.876233885379,0.5,111.390623581109,0.5,110.395425405493,0.5,0.236666666666667,0.225945945945946,0.680436616426945,-0.0890266037213792,0.52446699847539,1.28385291587783,0.514389695729506,-0.324838861934595,-0.48080847988615,5.44780351801649
1,0.05,20,77.3480020129813,NA,99.3082920709933,0.5,97.241743693501,0.5,100.857644641224,0.5,108.742189899253,0.5,100.798082389641,0.5,100.628880182118,0.5,108.812543798223,0.5,99.3598399425721,0.5,0.4528,0.369655172413793,-0.22876445910596,0.0703538989702963,-1.43824244706875,7.88454525802877,8.18366361610502,-0.0595622515829177,-1.2690402395457,11.5708001047218
1,0.05,21,89.1380992545682,NA,110.461173536994,0.5,108.297493321367,0.5,113.164522868335,0.5,119.238978865594,0.5,112.355640730488,0.5,111.675226627499,0.5,119.120472285207,0.5,112.804712409792,0.5,0.4304,0.436666666666667,-1.48929624083615,-0.11850658038648,0.449071679304552,6.07445599725895,7.44524565770863,-0.808882137847021,1.12948578229368,10.8229789638398
1,0.05,22,79.3897746574638,NA,101.377821506122,0.5,103.526772323016,0.5,103.917925760758,0.5,117.364263741496,0.5,103.346853886378,0.5,104.250450946684,0.5,117.021354473672,0.5,102.711351160381,0.5,0.554666666666667,0.568571428571429,0.332525185925988,-0.342909267824211,-0.635502725996574,13.4463379807376,12.7709035269874,-0.571071874380692,-1.53909978630325,13.4945821506559
1,0.05,23,90.3236222116668,NA,113.43460426168,0.5,113.428923614763,0.5,114.778752698667,0.5,123.268369047313,0.5,114.73776967031,0.5,113.934865127492,0.5,123.15814409165,0.5,114.12558376493,0.5,0.485454545454546,0.512,-0.843887571175202,-0.110224955663668,-0.612185905380073,8.48961634864662,9.22327896415815,-0.0409830283570614,0.190718637438067,9.72922047688638
1,0.05,24,78.967425697543,NA,97.8891881413786,0.5,94.5912628696347,0.5,98.9020737328663,0.5,101.321423760593,0.5,98.9930265723971,0.5,98.8180192319297,0.5,101.426473847194,0.5,97.8374257276622,0.5,0.210526315789474,0.214736842105263,-0.0840545009366167,0.105050086601551,-1.15560084473496,2.41935002772648,2.60845461526465,0.0909528395308428,-0.980593504267503,6.83521097755958
1,0.05,25,75.2023872742758,NA,97.0484845242806,0.5,94.1165209559222,0.5,97.7276850991593,0.5,105.95690372846,0.5,96.61089549243,0.5,97.1241212039948,0.5,105.975377486566,0.5,95.1269588072743,0.5,0.419259259259259,0.350967741935484,-0.603563895164513,0.0184737581061682,-1.48393668515567,8.22921862930063,8.85125628257131,-1.11678960672928,-1.99716239672044,11.8588565306439
1,0.05,26,88.8197333656339,NA,112.030582047785,0.5,113.453018121161,0.499999999999999,114.090892736579,0.5,127.68841131889,0.5,114.236953287049,0.5,113.512258354183,0.5,127.730659976078,0.5,113.074196466253,0.5,0.581538461538462,0.568571428571429,-0.578634382395748,0.042248657187443,-1.16275682079564,13.5975185823116,14.2184016218948,0.146060550469755,-0.438061887930132,14.2776418549171
1,0.05,27,79.811348768496,NA,99.2068329930358,0.5,98.2220025700302,0.5,100.287921065003,0.5,107.504082262827,0.5,100.853924273931,0.5,100.97219493756,0.5,107.611872445387,0.5,101.191340713254,0.5,0.336,0.350344827586207,0.684273872556247,0.10779018255937,0.337416439322851,7.21616119782404,6.63967750782716,0.566003208927654,0.219145775694258,9.38986987535665
1,0.05,28,79.5536766294286,NA,100.474499239686,0.5,98.5561233874466,0.5,101.71226588552,0.5,104.069756939172,0.5,100.700043629061,0.5,101.673525491053,0.5,104.321813247528,0.5,100.457420021867,0.5,0.208421052631579,0.219459459459459,-0.0387403944662026,0.252056308355648,-0.242623607193835,2.35749105365265,2.6482877564745,-1.01222225645911,-1.21610546918674,5.76568986008132
1,0.05,29,78.6896869408257,NA,102.941481537157,0.5,103.153665153335,0.499999999999999,104.780924996993,0.5,112.184276663307,0.5,104.181207386028,0.5,104.38617711943,0.5,112.431836974523,0.5,105.930131951609,0.5,0.4016,0.413333333333333,-0.394747877563177,0.247560311215778,1.74892456558108,7.40335166631398,8.04565985509294,-0.599717610965158,1.5439548321791,9.27817182118822
1,0.05,30,75.2368945876496,NA,95.1612548812741,0.5,91.8471151379588,0.5,97.1657503114822,0.5,98.9057857773462,0.5,97.3460618607429,0.5,97.1811695735407,0.5,99.0183165107224,0.5,96.9486398475209,0.5,0.254444444444444,0.254444444444444,0.0154192620585718,0.112530733376218,-0.397422013222055,1.74003546586398,1.83714693718163,0.18031154926075,-0.232529726019877,7.1712013727636
1,0.05,31,76.1751429389553,NA,96.1809200516852,0.5,91.6772450228167,0.5,96.6452805355602,0.5,98.6656269915408,0.5,95.8834646637537,0.5,97.0015834516031,0.5,99.0081432972501,0.5,96.4249799302579,0.5,0.207368421052631,0.218378378378378,0.356302916042878,0.342516305709367,0.54151526650422,2.02034645598052,2.006559845647,-0.761815871806576,-0.576603521345234,7.3308982744334
1,0.05,32,84.9729193418102,NA,109.886266539943,0.5,104.662389169872,0.5,111.609491443232,0.5,116.204933776532,0.5,111.312897191158,0.5,110.405868509707,0.5,116.482001077807,0.5,110.888152745104,0.5,0.406153846153846,0.406153846153846,-1.2036229335243,0.277067301274954,-0.424744446054191,4.5954423333003,6.07613256809955,-0.29659425207312,0.482284235396989,11.8196119079344
1,0.05,33,83.6404955273909,NA,104.17050142144,0.5,102.76614517487,0.5,104.89413653704,0.5,106.224429152315,0.5,104.803043287152,0.5,104.320487832961,0.5,105.858255783535,0.5,103.471460124168,0.5,0.30375,0.294545454545455,-0.573648704079318,-0.366173368779769,-1.33158316298429,1.33029261527471,1.53776795057426,-0.0910932498879191,-0.849027708792889,3.09211060866505
1,0.05,34,83.5952684145193,NA,107.17397103211,0.5,105.694701678398,0.5,107.469718241635,0.5,125.870113615809,0.5,109.77844855545,0.5,108.5834024387,0.5,126.839867136138,0.5,109.915816213781,0.5,0.522105263157895,0.631111111111111,1.11368419706473,0.969753520328894,0.137367658331556,18.4003953741739,18.2564646974381,2.30873031381466,1.33241377508149,21.1451654577397
1,0.05,35,87.3030556098573,NA,110.418365463654,0.5,108.392680352727,0.5,111.655708861486,0.5,134.049049342195,0.5,112.634127809441,0.5,114.712730669332,0.5,131.865277364779,0.5,112.558454082268,0.5,0.488421052631579,0.6,3.05702180784643,-2.18377197741555,-0.075673727172898,22.3933404807087,17.1525466954467,0.978418947954623,-2.1542765870647,23.472597012052
1,0.05,36,84.5777720588481,NA,103.449474203329,0.5,101.994362226608,0.5,105.376933722424,0.5,107.416007045037,0.5,104.247958039058,0.5,105.741829790758,0.5,107.459415038063,0.5,104.046451687092,0.5,0.236666666666667,0.218378378378378,0.364896068334247,0.0434079930257383,-0.201506351966017,2.03907332261265,1.71758524730414,-1.12897568336602,-1.69537810366629,5.4650528114545
1,0.05,37,80.5316516285945,NA,101.19891135015,0.5,97.0259938591517,0.5,100.215070969152,0.5,102.636374939329,0.5,101.300005284428,0.5,101.199193701054,0.5,102.551344108173,0.5,100.52021749047,0.5,0.167,0.177435897435898,0.984122731901735,-0.0850308311553789,-0.779787793958505,2.42130397017651,1.3521504071194,1.08493431527607,-0.678976210584167,5.52535024902173
1,0.05,38,80.8195672549004,NA,98.9699231128938,0.5,95.2882805728902,0.5,100.251612808878,0.5,99.7123309318734,0.5,99.6153213242445,0.5,100.232609087749,0.5,100.188462850145,0.5,100.092822409158,0.5,0.12952380952381,0.140487804878049,-0.0190037211291667,0.476131918271506,0.477501084913882,-0.539281877004314,-0.0441462376036412,-0.636291484633162,-0.139786678590113,4.90018227725469
1,0.05,39,76.0452339785991,NA,95.0828471274771,0.5,92.676775137258,0.5,95.9800190388476,0.5,99.2272989179358,0.5,94.8441876349679,0.5,95.6300417463291,0.5,99.3725472696136,0.5,94.8493241185767,0.5,0.227368421052631,0.227368421052631,-0.349977292518503,0.145248351677864,0.00513648360876573,3.24727987908813,3.74250552328449,-1.13583140387972,-0.780717627752452,6.69577213235559
1,0.05,40,81.8217749508913,NA,101.563039545396,0.5,98.785535875833,0.5,102.456546054509,0.5,105.419498268067,0.5,102.121583786259,0.5,101.784019686288,0.5,105.463225419357,0.5,102.298069081456,0.5,0.323870967741936,0.32,-0.672526368220659,0.043727151289886,0.176485295196628,2.96295221355835,3.6792057330689,-0.334962268249498,0.514049395167788,6.67768954352402
1,0.05,41,85.8914215791789,NA,112.734394457851,0.5,112.836518998187,0.5,113.317707866132,0.5,122.990278578236,0.5,112.093626181519,0.5,112.269092737209,0.5,123.315646507231,0.5,114.040354418953,0.5,0.446315789473684,0.44,-1.04861512892333,0.325367928995149,1.94672823743355,9.67257071210398,11.0465537700225,-1.22408168461293,1.77126168174395,10.4791275090439
1,0.05,42,85.7066491243208,NA,113.060352749038,0.5,110.677229505623,0.5,115.672513346833,0.5,121.941746432883,0.5,114.915557794507,0.5,114.607899969399,0.5,121.718950244019,0.5,114.76446643806,0.5,0.402,0.396190476190476,-1.06461337743411,-0.222796188863839,-0.151091356446656,6.26923308605022,7.1110502746205,-0.756955552326176,0.156566468661282,11.0417207383962
1,0.05,43,80.9381893469591,NA,100.910213527615,0.5,99.3840212875517,0.5,101.641305470067,0.5,103.900857141546,0.5,100.937178087949,0.5,101.764661320983,0.5,104.020777159626,0.5,101.228341915219,0.5,0.303030303030303,0.31125,0.123355850915416,0.119920018080506,0.291163827269372,2.25955167147825,2.25611583864334,-0.704127382118173,-0.536319405764218,4.63675587207449
1,0.05,44,81.6002862016079,NA,99.2609998487606,0.5,95.8850051534254,0.5,101.18341407956,0.5,115.169108012037,0.5,100.229963333258,0.5,99.9586838548804,0.5,115.372720479653,0.5,101.669650362672,0.5,0.422857142857143,0.415714285714286,-1.22473022467945,0.203612467616153,1.4396870294145,13.985693932477,15.4140366247726,-0.953450746301954,1.71096650779199,19.4877153262276
1,0.05,45,85.4158529988797,NA,103.864652891138,0.5,100.195672574655,0.5,105.891049366796,0.5,149.390853580566,0.5,103.935256499859,0.5,105.322222079867,0.5,133.981740994137,0.5,105.204152786893,0.5,0.702222222222222,0.7,-0.568827286929036,-15.409112586429,1.26889628703434,43.4998042137699,28.6595189142699,-1.95579286693706,-0.118069292973686,33.786068419482
1,0.05,46,81.9046293939003,NA,103.774271754532,0.5,101.617373665411,0.5,105.591255167536,0.5,110.045166169673,0.5,105.15690193695,0.5,104.744776680818,0.5,110.446621748898,0.5,105.422368825077,0.5,0.4112,0.366896551724138,-0.846478486718624,0.401455579224944,0.265466888127605,4.45391100213685,5.70184506808042,-0.434353230586552,0.677592144259677,8.82924808348646
1,0.05,47,77.8995364276236,NA,100.757910315233,0.5,99.4223438919467,0.5,101.826053743318,0.5,107.504021530842,0.5,101.113022270018,0.5,102.442618637952,0.5,107.657736228395,0.5,100.496641927497,0.5,0.318620689655172,0.344285714285714,0.61656489463401,0.1537146975529,-0.616380342521097,5.677967787524,5.21511759044289,-0.713031473299935,-1.94597671045504,8.23539233644834
1,0.05,48,83.0054306112622,NA,104.789143883946,0.5,101.612508834071,0.5,105.298778317541,0.5,113.793729787228,0.5,104.623787621686,0.5,106.677759532564,0.5,113.857959415104,0.5,105.303030635869,0.5,0.426153846153846,0.392857142857143,1.37898121502323,0.0642296278763013,0.679243014182859,8.49495146968745,7.18019988254052,-0.674990695855001,-1.37472889669537,12.2454505810333
1,0.05,49,81.74595058514,NA,103.376328945938,0.5,100.685985453278,0.5,106.357700081394,0.5,113.469027493357,0.5,104.836573599104,0.5,106.94650785025,0.5,113.018601714774,0.5,105.536773065147,0.5,0.42,0.42,0.588807768856626,-0.450425778582755,0.700199466042903,7.11132741196325,6.07209386452386,-1.52112648228913,-1.40973478510286,12.3326162614964
1,0.05,50,76.8263509794977,NA,95.2182844073379,0.5,91.1262133693777,0.5,96.3625154144017,0.5,97.9103023759686,0.5,96.4616377450528,0.5,96.2969146157945,0.5,97.8757376184668,0.5,96.4078797377217,0.5,0.160975609756097,0.160975609756097,-0.0656007986071359,-0.0345647575017267,-0.0537580073311403,1.54778696156689,1.57882300267229,0.0991223306511557,0.110965121927151,6.74952424908911
5,0.05,1,80.8762001017361,NA,102.944486107623,0.5,100.579795196235,0.5,103.941325383841,0.5,102.379561174216,0.5,103.284978518592,0.5,103.225887243673,0.5,101.792143955152,0.5,103.481610459421,0.5,0.145714285714286,0.162926829268293,-0.715438140167549,-0.587417219063582,0.19663194082861,-1.56176420962485,-1.43374328852089,-0.656346865248807,0.255723215747352,1.21234875891697
5,0.05,2,86.2327020234782,NA,109.102028565489,0.5,107.247752183403,0.5,109.31976904258,0.5,110.815392303961,0.5,110.111095354377,0.5,110.140117740226,0.5,111.067682751573,0.5,110.116287831793,0.5,0.148292682926829,0.12952380952381,0.82034869764594,0.252290447611443,0.00519247741578965,1.49562326138104,0.927565011346545,0.791326311797121,-0.0238299084330293,3.81993056816974
5,0.05,3,77.2388420402395,NA,95.5016475073475,0.5,89.9771984803972,0.5,96.4391551197968,0.5,96.098601898128,0.5,95.5025254078651,0.5,96.2434071613514,0.5,95.995024411595,0.5,95.2693580577681,0.5,0.0924444444444446,0.116363636363636,-0.195747958445423,-0.103577486533013,-0.233167350097006,-0.340553221668856,-0.248382749756445,-0.936629711931758,-0.97404910358334,6.01782593119772
5,0.05,4,89.2209948742652,NA,113.563590208087,0.5,114.171837755431,0.5,112.965811823327,0.5,114.680667726574,0.5,114.125526850539,0.5,113.101644940785,0.5,114.800488821897,0.5,113.563639421063,0.5,0.103636363636364,0.103636363636364,0.135833117458759,0.119821095322607,-0.561887429475959,1.7148559032476,1.69884388111144,1.15971502721244,0.461994480277724,0.628651066466119
5,0.05,5,84.402243412702,NA,104.255502580119,0.5,102.472791923406,0.5,105.854955342027,0.5,106.735785963306,0.5,106.248741700641,0.5,105.456044901274,0.5,107.128714796455,0.5,105.449180086018,0.5,0.167,0.159,-0.398910440753212,0.392928833148829,-0.799561614623286,0.88083062127896,1.672669895181,0.393786358614506,-0.00686481525556815,4.65592287304855
5,0.05,6,94.2149357834896,NA,119.036991118294,0.5,119.718709017242,0.5,121.682069686479,0.5,120.73369376088,0.5,120.154449739185,0.5,120.679505182034,0.5,122.137905310014,0.5,120.432000868861,0.5,0.148292682926829,0.148292682926829,-1.00256450444471,1.40421154913379,0.277551129676056,-0.948375925598086,1.45840012798041,-1.52761994729326,-0.247504313172499,2.41919629277182
5,0.05,7,83.1432460778453,NA,108.912600906294,0.5,108.325509879445,0.5,111.812659555466,0.5,117.65664850749,0.5,111.024871142831,0.5,111.568853577292,0.5,118.170366865885,0.5,112.311097902655,0.5,0.268888888888889,0.33625,-0.243805978173995,0.513718358394613,1.28622675982375,5.84398895202483,6.60151328859344,-0.787788412634427,0.742244325363316,9.84485698643981
5,0.05,8,78.9870813260794,NA,101.423096593152,0.5,100.19307770761,0.5,101.645364011443,0.5,102.667543154241,0.5,100.61779180512,0.5,101.391446696382,0.5,102.257820877899,0.5,101.097177800993,0.5,0.103636363636364,0.088888888888889,-0.253917315061244,-0.409722276342251,0.479385995872804,1.0221791427974,0.866374181516392,-1.02757220632375,-0.294268895389706,2.06474317028911
5,0.05,9,79.9172349458268,NA,104.59464932913,0.5,101.747522273535,0.5,107.690667498025,0.5,108.368826851178,0.5,105.957245168814,0.5,107.540178573499,0.5,107.253242920764,0.5,108.236145436058,0.5,0.117209302325581,0.117209302325581,-0.150488924525717,-1.11558393041423,2.27890026724378,0.678159353152779,-0.286935652735735,-1.73342232921132,0.69596686255818,5.50572064722904
5,0.05,10,72.2159777452903,NA,93.071901686548,0.5,90.1810915141627,0.5,93.465394927294,0.5,93.5099337406109,0.5,93.3022856531301,0.5,93.1404940038805,0.5,93.0727435008257,0.5,93.6064683267701,0.5,0.088888888888889,0.088888888888889,-0.324900923413452,-0.437190239785224,0.304182673640028,0.0445388133169047,-0.0677505030548673,-0.163109274163901,0.465974322889579,2.89165198666294
5,0.05,11,70.2987911402309,NA,90.0143303376112,0.5,85.1979622294876,0.5,89.6887727628844,0.5,89.2170827344458,0.5,89.3268168905104,0.5,89.558608590408,0.5,88.9330096272115,0.5,88.8379879895766,0.5,0.0951111111111111,0.111818181818182,-0.130164172476356,-0.284073107234249,-0.488828900933811,-0.471690028438601,-0.625598963196495,-0.361955872373983,-0.720620600831438,3.7350473977239
5,0.05,12,77.0726133508961,NA,97.6990954018201,0.5,94.8338171737927,0.5,98.861400910721,0.5,101.21268088252,0.5,98.4776198976154,0.5,99.075766681903,0.5,100.98674144501,0.5,98.8424627449294,0.5,0.14952380952381,0.133953488372093,0.214365771182074,-0.225939437509439,0.364842847313952,2.35127997179896,1.91097476310745,-0.383781013105519,-0.233303936973641,6.1529242712178
5,0.05,13,80.5024922217724,NA,101.868377157041,0.5,99.1135007694867,0.5,102.923520079241,0.5,102.59171899767,0.5,102.368421860081,0.5,103.268196615366,0.5,102.921333808105,0.5,102.780880768425,0.5,0.211282051282051,0.186,0.344676536124481,0.329614810435046,0.412458908343567,-0.331801081571626,-0.346862807261061,-0.55509821916003,-0.487315846940945,3.80783303861817
5,0.05,14,82.4390598987508,NA,106.636483803232,0.5,102.715487590288,0.5,106.423074977131,0.5,107.520976175068,0.5,106.777320963642,0.5,106.572294145653,0.5,109.035494044039,0.5,106.502009785457,0.5,0.088888888888889,0.103636363636364,0.14921916852208,1.5145178689713,-0.275311178185547,1.09790119793674,2.46319989838595,0.354245986511287,-0.0702843601963394,6.32000645375106
5,0.05,15,93.7423487076798,NA,113.033122599378,0.5,110.249027202997,0.5,113.694091783805,0.5,112.290774510877,0.5,113.694054717028,0.5,113.180329722785,0.5,111.995436185537,0.5,113.513708344106,0.5,0.168205128205128,0.192631578947368,-0.513762061019705,-0.29533832534041,-0.180346372921733,-1.40331727292751,-1.18489353724821,-3.70667771107946e-05,0.333378621320861,1.74640898253968
5,0.05,16,85.7211560027588,NA,107.237325876592,0.5,102.955197955252,0.5,107.673290498362,0.5,107.685753670895,0.5,107.201096005461,0.5,107.022081565442,0.5,107.170869807008,0.5,107.71972814365,0.5,0.12952380952381,0.167,-0.651208932920753,-0.514883863886155,0.518632138188735,0.0124631725322928,0.148788241566891,-0.47219449290148,0.697646578208008,4.21567185175681
5,0.05,17,79.583660613657,NA,103.609530635166,0.5,99.1792978989213,0.5,104.149936974621,0.5,104.240075340329,0.5,104.083244444324,0.5,103.988189834759,0.5,104.249998073623,0.5,103.708855937529,0.5,0.141904761904762,0.141904761904762,-0.161747139861575,0.00992273329474358,-0.374388506794844,0.0901383657078156,0.261808238864134,-0.0666925302968338,-0.279333897230103,5.07070017470204
5,0.05,18,78.8403184356226,NA,99.1817944914993,0.5,97.7543879858915,0.5,100.825974881195,0.5,101.289823855581,0.5,100.61329209596,0.5,100.553405991716,0.5,101.109640499892,0.5,102.136735514575,0.5,0.108181818181818,0.108181818181818,-0.272568889478535,-0.180183355688172,1.52344341861509,0.463848974385712,0.556234508176075,-0.21268278523516,1.58332952285846,3.355252514001
5,0.05,19,89.6943062734284,NA,109.12869645273,0.5,105.942820063092,0.5,110.195797268952,0.5,109.923483862214,0.5,109.870958407018,0.5,110.876233885379,0.5,110.178670140908,0.5,110.395425405493,0.5,0.157948717948718,0.140487804878049,0.680436616426945,0.255186278694808,0.52446699847539,-0.272313406738704,-0.697563744470841,-0.324838861934595,-0.48080847988615,4.23585007781614
5,0.05,20,77.3480020129813,NA,99.3082920709933,0.5,97.241743693501,0.5,100.857644641224,0.5,103.337020561387,0.5,100.798082389641,0.5,100.628880182118,0.5,103.468674446752,0.5,99.3598399425721,0.5,0.136190476190476,0.136190476190476,-0.22876445910596,0.131653885364628,-1.43824244706875,2.47937592016316,2.83979426463375,-0.0595622515829177,-1.2690402395457,6.22693075325056
5,0.05,21,89.1380992545682,NA,110.461173536994,0.5,108.297493321367,0.5,113.164522868335,0.5,116.694160928237,0.5,112.355640730488,0.5,111.675226627499,0.5,115.89028969685,0.5,112.804712409792,0.5,0.205263157894737,0.194871794871795,-1.48929624083615,-0.803871231387248,0.449071679304552,3.52963805990264,4.21506306935154,-0.808882137847021,1.12948578229368,7.59279637548271
